score_margin_hma,total_points,spread_hma,spread_hma_adjusted,delta_marg2spread,Rk_hma,G_hma,PF_hma,Yds_hma,Ply_hma,Y/P_hma,TO_hma,FL_hma,1stD_hma,Cmp_hma,Att_hma,Yds.1_hma,TD_hma,Int_hma,NY/A_hma,1stD.1_hma,Att.1_hma,Yds.2_hma,TD.1_hma,Y/A_hma,1stD.2_hma,Pen_hma,Yds.3_hma,1stPy_hma,Sc%_hma,TO%_hma,EXP_hma,Rk_po_hma,G_po_hma,Cmp_po_hma,Att_po_hma,Cmp%_hma,Yds_po_hma,TD_po_hma,TD%_hma,Int_po_hma,Int%_hma,Lng_hma,Y/A_po_hma,AY/A_hma,Y/C_hma,Y/G_hma,Rate_hma,Sk_hma,Yds.1_po_hma,NY/A_po_hma,ANY/A_hma,Sk%_hma,4QC_hma,GWD_hma,EXP_po_hma,Rk_hma,G_hma,Att_hma,Yds_hma,TD_hma,Lng_ro_hma,Y/A_hma,Y/G_ro_hma,Fmb_hma,EXP_hma,Rk_ret_hma,G_ret_hma,Ret_hma,Yds_ret_hma,TD_ret_hma,Lng_hma,Y/R_hma,Rt_hma,Yds.1_hma,TD.1_ret_hma,Lng.1_hma,Y/Rt_hma,APYd_hma,Rk_hma,G_hma,FGA_hma,FGM_hma,FGA.1_hma,FGM.1_hma,FGA.2_hma,FGM.2_hma,FGA.3_hma,FGM.3_hma,FGA.4_hma,FGM.4_hma,FGA.5_hma,FGM.5_hma,Lng_kp_hma,FG%_hma,XPA_hma,XPM_hma,XP%_hma,KO_hma,KOYds_hma,TB_hma,TB%_hma,KOAvg_hma,Pnt_hma,Yds_hma,Lng.1_kp_hma,Blck_hma,Y/P_kp_hma,Rk_oconv_hma,G_oconv_hma,3DAtt_hma,3DConv_hma,3D%_hma,4DAtt_hma,4DConv_hma,4D%_hma,RZAtt_hma,RZTD_hma,RZPct_hma,Rk_hma,G_hma,#Dr_hma,Plays_hma,Sc%_odriv_hma,TO%_odriv_hma,Plays.1_hma,Yds_odriv_hma,Time_hma,Pts_hma,Rk_td_hma,G_td_hma,PF_td_hma,Yds_hma,Ply_td_hma,Y/P_hma,TO_td_hma,FL_td_hma,1stD_td_hma,Cmp_hma,Att_td_hma,Yds.1_td_hma,TD_hma,Int_hma,NY/A_hma,1stD.1_td_hma,Att.1_td_hma,Yds.2_td_hma,TD.1_hma,Y/A_td_hma,1stD.2_td_hma,Pen_td_hma,Yds.3_td_hma,1stPy_td_hma,Sc%_hma,TO%_hma,EXP_td_hma,G_hma,Att_hma,Cmp_ad_hma,Yds_ad_hma,TD_ad_hma,DADOT_hma,Air_hma,YAC_hma,Bltz_hma,Bltz%_hma,Hrry_hma,Hrry%_hma,QBKD_hma,QBKD%_hma,Sk_ad_hma,Prss_hma,Prss%_hma,MTkl_hma,Rk_hma,G_pd_hma,Cmp_hma,Att_pd_hma,Cmp%_pd_hma,Yds_hma,TD_hma,TD%_pd_hma,Int_pd_hma,PD_hma,Int%_pd_hma,Y/A_hma,AY/A_pd_hma,Y/C_pd_hma,Y/G_hma,Rate_pd_hma,Sk_hma,Yds.1_hma,QBHits_hma,TFL_hma,NY/A_pd_hma,ANY/A_pd_hma,Sk%_pd_hma,EXP_hma,Rk_rd_hma,G_hma,Att_hma,Yds_rd_hma,TD_rd_hma,Y/A_rd_hma,Y/G_rd_hma,EXP_rd_hma,Rk_hma,G_retd_hma,Ret_retd_hma,Yds_hma,TD_hma,Y/R_retd_hma,Rt_retd_hma,Yds.1_retd_hma,TD.1_retd_hma,Y/Rt_retd_hma,Rk_kpd_hma,G_hma,FGA_kpd_hma,FGM_kpd_hma,FG%_kpd_hma,XPA_kpd_hma,XPM_kpd_hma,XP%_kpd_hma,Pnt_kpd_hma,Yds_kpd_hma,Blck_kpd_hma,Y/P_kpd_hma,Rk_hma,G_dconv_hma,3DAtt_dconv_hma,3DConv_dconv_hma,3D%_dconv_hma,4DAtt_dconv_hma,4DConv_dconv_hma,4D%_dconv_hma,RZAtt_dconv_hma,RZTD_dconv_hma,RZPct_dconv_hma,Rk_ddriv_hma,G_hma,#Dr_ddriv_hma,Plays_ddriv_hma,Sc%_ddriv_hma,TO%_ddriv_hma,Plays.1_ddriv_hma,Yds_hma,Time_ddriv_hma,Pts_ddriv_hma
5,65,-6,6,1,-15,0,97,797,-18,0.9,-8,-5,37,-57,-80,91,8,-3,1.2,-6,84,706,8,0.7,41,17,195,2,7.6,-3.1,164.61,-3,0,-57,-80,-1.1,91,8,2.1,-3,-0.3,3,0.9,1.4,1.5,5.7,10.9,-22,-183,1.2,1.8,-2.7,1,1,101.71,-21,0,84,706,8,4,0.7,44.1,3,61.79,-8,0,1,-117,0,-16,-5.3,5,31,-1,-60,-2.5,581,18,0,0,0,2,2,-9,-9,2,2,-5,-3,-10,-8,-9,-0.002,15,11,-0.074,8,548,-11,-0.201,0.5,-20,-1106,-13,0,-3.2,-12,0,-17,11,0.087,-3,-11,-0.371,5,15,0.236,17,0,-14,-28,7.6,-3.1,0.3,7.2,0.009027778,0.68,-1,0,-5,-492,14,-0.6,4,4,9,31,44,103,-1,0,-0.5,22,-51,-595,3,-0.8,-10,-15,-105,-3,-0.3,3.3,-8.22,0,44,31,103,-1,-0.2,42,217,-44,-0.098,30,0.039,-20,-0.042,21,31,0.029,-14,3,0,31,44,0.6,103,-1,-0.6,0,-6,-0.1,-0.1,-0.2,-0.2,6.4,-1.3,21,179,2,12,-0.5,-0.6,3.1,-25.61,-20,0,-51,-595,3,-0.8,-37.2,11.59,8,0,-4,59,0,3.3,20,583,1,3.2,-18,0,-11,-10,-0.016,-3,-5,-0.05,-9,-626,0,-4,-2,0,-5,-1,0.006,11,12,0.19,3,0,-0.031,-19,0,-15,3,-0.3,3.3,0.5,0,0.008333333,0.15
0,46,-4.5,4.5,4.5,-3,0,23,238,26,0.1,5,-4,18,-38,17,-121,3,9,-0.5,-24,-8,359,3,0.9,22,24,178,20,-5.1,2.5,-8.52,1,0,-38,17,-8.1,-121,3,0.4,9,1.4,9,-0.3,-0.8,1,-7.6,-12.8,17,56,-0.5,-1,2.2,2,1,-47.42,-15,0,-8,359,3,27,0.9,22.4,11,59.12,-5,0,3,-2,1,44,-1.3,0,-116,-1,-57,-3.7,190,21,0,0,0,0,-2,-9,-7,-5,-3,-1,-1,-15,-13,-1,-0.057,-7,-8,-0.047,-1,-151,-10,-0.124,-1.2,3,45,-6,1,-1.3,-6,0,7,5,0.011,8,-4,-0.275,-2,4,0.109,-9,0,11,11,-5.1,2.5,-0.3,-0.3,-0.013194444,-0.04,-2,0,-6,-417,39,-0.6,2,5,-3,24,-11,-61,-5,-3,-0.3,17,18,-356,7,-0.9,-28,13,241,8,-5.5,-0.2,71.14,0,-11,24,-61,-5,-1.2,-66,269,-49,-0.089,17,0.027,7,0.015,32,56,0.089,5,-4,0,24,-11,5.9,-61,-5,-0.8,-3,-37,-0.5,0.5,0.5,-0.3,-3.8,6.3,32,241,42,46,-0.3,-0.3,5.5,39.36,-6,0,18,-356,7,-0.9,-22.2,45.19,5,0,14,104,0,0.5,8,166,0,-0.8,-21,0,-6,-6,-0.024,3,2,-0.02,12,474,0,-1.3,-11,0,1,-11,-0.054,2,-3,-0.236,-7,-4,0.009,8,0,16,33,-5.5,-0.2,-0.3,-5.1,-0.002083333,-0.21
3,65,-1.5,1.5,-1.5,8,0,-58,-175,42,-0.4,4,-2,6,-1,26,-53,-24,6,-0.4,-15,16,-122,4,-0.5,15,10,215,6,-5.3,3.2,-122.34,2,0,-1,26,-3.5,-53,-24,-4.8,6,1,-23,-0.6,-2,-0.3,-3.3,-25.6,0,-60,-0.4,-1.9,-0.1,1,1,-90.25,3,0,16,-122,4,-15,-0.5,-7.6,-3,-30.99,-29,0,20,259,0,15,5.3,10,488,1,67,6.9,669,-4,0,-1,-1,9,9,8,7,6,4,-1,-3,21,16,-4,-0.135,-18,-16,0.019,-1,-131,-6,-0.057,-0.7,2,124,-2,0,0.7,13,0,17,-11,-0.098,5,3,-0.004,0,-13,-0.217,-10,0,10,63,-5.3,3.2,0.1,-3.2,-0.013194444,-0.72,-3,0,-7,-30,18,-0.1,7,3,-3,23,26,327,1,4,0.3,19,-7,-357,0,-0.8,-25,7,21,3,-4.8,2.9,34.05,0,26,23,327,1,0.4,454,-112,-42,-0.076,21,0.03,-1,-0.005,-1,19,0.022,-39,13,0,23,26,1.1,327,1,0,4,4,0.6,0.2,0,0.2,20.4,-0.6,-1,7,1,13,0.3,0,-0.5,-17.05,-12,0,-7,-357,0,-0.8,-22.3,50.76,29,0,6,-114,-2,-9.4,6,-1,1,-2.9,4,0,-4,-5,-0.063,4,6,0.054,8,326,1,-0.5,14,0,18,13,0.029,-10,-8,-0.154,0,2,0.038,6,0,10,14,-4.8,2.9,-0.3,-2.2,-0.001388889,-0.17
-17,51,7.5,-7.5,9.5,20,0,-133,-302,56,-0.6,20,8,-8,-1,44,-73,-23,12,-0.9,1,-6,-229,3,-0.5,-13,1,47,4,-13.4,9.2,-235.05,3,0,-1,44,-5.6,-73,-23,-4.7,12,2,-2,-0.6,-2.5,0,-4.5,-31.4,18,94,-0.9,-2.7,2.6,0,-1,-170.41,7,0,-6,-229,3,3,-0.5,-14.3,9,-61.99,-11,0,14,173,0,10,4.2,-6,-103,0,0,0.4,-141,-9,0,-1,-1,2,2,3,2,6,5,0,-2,10,6,-5,-0.154,-23,-21,0.013,-17,-1330,-8,0.012,-3.2,20,1001,-2,0,1.7,15,0,17,-12,-0.103,-6,-7,-0.219,-5,-11,-0.127,-24,0,21,66,-13.4,9.2,-0.3,-6,-0.019444444,-1.03,4,0,21,-314,23,-0.5,2,1,-21,-5,1,-212,2,1,-0.2,-8,33,-102,-4,-0.5,-17,0,-25,4,-1.6,-1,92.85,0,1,-5,-212,2,0.1,-198,-192,53,0.089,19,0.031,1,0.002,-11,9,0.015,-41,-3,0,-5,1,-1.1,-212,2,0.4,1,-12,0.1,-0.5,-0.5,-0.7,-13.3,-2.5,-11,-55,-8,9,-0.2,-0.3,-1.8,30.85,-7,0,33,-102,-4,-0.5,-6.4,52.73,11,0,6,-108,-2,-9.1,-13,-293,1,0.6,9,0,10,9,0.003,3,2,-0.021,13,843,0,3.7,-2,0,15,-2,-0.04,-4,-1,0.067,-7,-4,0.001,25,0,25,33,-1.6,-1,-0.6,-6.5,-0.0125,-0.22
-15,55,3,-3,12,17,0,-125,-220,-50,0.1,7,5,-32,11,20,432,-15,2,0.1,6,-99,-652,-6,-0.5,-31,-4,-65,-7,-6.8,4.2,-150.53,-5,0,11,20,-0.6,432,-15,-3.1,2,0.3,-1,0.7,-0.1,1,27,-9.2,29,112,0.1,-0.7,4.6,-1,-2,-89.22,23,0,-99,-652,-6,-29,-0.5,-40.8,10,-53.33,-16,0,9,105,0,8,3.1,3,99,0,-5,1.2,-46,2,0,-1,-1,7,7,4,4,3,1,2,0,15,11,-3,-0.129,-23,-22,-0.012,-11,-732,0,0.067,-0.4,8,439,5,-1,1.5,6,0,13,-6,-0.064,-5,-4,-0.056,-10,-21,-0.26,-2,0,2,-35,-6.8,4.2,-0.2,-1.8,-0.022916667,-0.74,14,0,95,1324,94,0.7,-9,-1,58,31,5,565,7,-8,1,38,96,759,8,0.7,26,-3,-56,-6,7.1,-6,-133.17,0,5,31,565,7,0,132,412,62,0.112,-3,-0.003,9,0.016,-7,-1,0.004,16,17,0,31,5,5.1,565,7,1.2,-8,-24,-1.5,0.9,1.9,0.5,35.3,18.5,-7,-33,0,7,1,1.8,-1.2,-117.89,18,0,96,759,8,0.7,47.5,-21.26,16,0,2,-163,-2,-10.4,-11,-383,0,-3.5,-1,0,4,1,-0.083,13,14,0.034,-5,-221,1,0,22,0,17,23,0.08,-3,-3,-0.059,11,10,0.058,7,0,10,98,7.1,-6,0.2,5.9,0.013888889,0.52
28,48,1,-1,-29,2,0,-17,-79,27,-0.3,6,-1,6,38,100,520,-6,7,-0.4,22,-74,-599,0,-0.7,-32,0,31,16,-1.9,3.3,-44.51,-7,0,38,100,-5.2,520,-6,-2.4,7,0.9,-28,-0.6,-1.5,0,32.5,-18.7,1,-43,-0.4,-1.3,-0.4,2,1,13.21,21,0,-74,-599,0,21,-0.7,-37.5,1,-55.47,-15,0,19,123,0,10,1.1,-8,-77,0,0,2.9,-16,-20,0,0,0,9,9,4,4,4,2,-2,-3,15,12,-7,-0.097,-6,-7,-0.025,3,292,33,0.311,1,8,394,0,-1,0.7,7,0,11,-6,-0.059,-7,-5,-0.048,1,-6,-0.111,-22,0,19,42,-1.9,3.3,-0.4,-4.5,-0.027777778,-0.36,-5,0,-14,-110,49,-0.4,7,3,-13,80,81,406,6,4,-0.2,31,-39,-516,-6,-0.9,-41,16,281,-3,-6.2,2.6,87.63,0,81,80,406,6,-0.1,556,132,118,0.143,24,0.025,30,0.039,7,61,0.064,-6,14,0,80,81,4.4,406,6,0.4,4,-4,0.3,-0.1,-0.2,-0.9,25.4,3.2,7,112,36,33,-0.2,-0.3,0.1,27.24,-13,0,-39,-516,-6,-0.9,-32.2,57.14,15,0,6,-55,-1,-6.8,-31,-617,0,9.4,20,0,-1,-3,-0.081,2,3,0.028,10,450,1,0,11,0,20,9,0.005,1,0,-0.023,-1,2,0.05,19,0,20,48,-6.2,2.6,-0.4,-4.4,0,-0.29
-7,67,-3,3,10,4,0,-27,-201,55,-0.5,6,3,9,-2,-4,-348,-20,3,-0.7,-17,51,147,14,-0.2,33,14,321,-7,-4.2,3.4,-113.81,10,0,-2,-4,0.2,-348,-20,-3.7,3,0.5,-26,-0.6,-1.7,-0.9,-21.7,-17.4,8,-6,-0.7,-1.7,1.5,0,1,-131.66,-2,0,51,147,14,-28,-0.2,9.2,16,5.66,-27,0,28,346,0,31,5.4,-3,138,0,41,6.5,337,-22,0,-1,-1,5,4,5,5,4,2,-1,-3,12,7,-4,-0.179,-5,-2,0.046,-3,-239,19,0.216,-0.5,15,582,-4,-1,-1.4,-2,0,28,4,-0.047,-5,-2,0.069,8,1,-0.079,-17,0,17,67,-4.2,3.4,-0.2,-4.7,-0.013888889,-0.41,-8,0,-32,-370,18,-0.5,8,1,-12,-13,21,-67,5,7,-0.3,1,-7,-303,-5,-0.6,-34,-15,-217,21,-5.2,1.7,69.65,0,21,-13,-67,5,1.5,231,-281,47,0.071,2,0.001,29,0.049,4,35,0.052,-27,-2,0,-13,21,-4.8,-67,5,0.7,7,10,1.1,-0.4,-0.7,0.3,-4.2,-7.8,4,33,33,23,-0.3,-0.7,0.4,-0.09,-10,0,-7,-303,-5,-0.6,-18.9,59.73,27,0,3,-245,-2,-14.8,-23,-709,0,-7,22,0,-1,-2,-0.043,-2,-2,-0.003,10,562,0,1.7,5,0,22,6,-0.013,6,2,-0.05,-2,4,0.103,17,0,18,17,-5.2,1.7,-0.5,-5.7,-0.007638889,-0.25
-19,51,4.5,-4.5,14.5,22,0,-137,-922,53,-1.2,11,0,-23,30,88,-451,-22,11,-1.9,2,-50,-471,-4,-0.6,-21,4,93,-4,-10.8,6.4,-255.83,13,0,30,88,-5.2,-451,-22,-4.9,11,1.6,-25,-1.8,-3.5,-1.8,-28.2,-35,15,77,-1.9,-3.6,1.7,2,1,-218.99,17,0,-50,-471,-4,3,-0.6,-29.5,9,-41.91,-28,0,14,137,0,21,2.8,14,522,1,70,5.5,-244,-7,0,-1,-1,8,8,5,5,5,4,-1,-2,16,14,-2,-0.062,-26,-23,0.036,-12,-949,-10,-0.043,-2.2,17,832,2,-1,1.2,21,0,25,-18,-0.148,7,4,-0.012,-5,-17,-0.236,-15,0,14,69,-10.8,6.4,-0.1,-8.3,-0.01875,-1.05,1,0,1,175,46,-0.1,0,1,-1,4,11,166,5,-1,0.3,6,41,9,-5,-0.4,-15,16,127,8,-1.9,-2.5,19.37,0,11,4,166,5,0.9,277,-122,-19,-0.033,0,-0.001,15,0.026,-6,9,0.013,-20,5,0,4,11,-0.6,166,5,0.8,-1,-3,-0.3,0.1,0.4,0.3,10.4,3.8,-6,-20,8,5,0.3,0.5,-1.1,-43.33,1,0,41,9,-5,-0.4,0.6,62.16,28,0,8,3,-2,-5.3,-4,-252,0,-3.8,8,0,8,5,-0.06,3,2,-0.021,7,360,0,0.7,8,0,25,7,-0.014,-2,-1,0.008,1,-1,-0.03,21,0,21,54,-1.9,-2.5,-0.4,-3,-0.004861111,-0.17
-7,55,9,-9,-2,19,0,-132,-621,1,-0.6,10,2,-8,2,56,-2,-21,8,-0.9,4,-76,-619,1,-0.7,-21,11,176,9,-11.2,5.6,-195.97,1,0,2,56,-6.4,-2,-21,-4.5,8,1.2,-5,-0.6,-2.1,0.2,-0.1,-28.2,21,100,-0.9,-2.4,2.9,2,2,-138.98,22,0,-76,-619,1,-23,-0.7,-38.7,2,-55.88,-9,0,6,164,1,63,8,1,222,0,37,6,-226,-2,0,-1,-1,3,3,2,2,2,-1,6,2,12,5,2,-0.25,-22,-21,-0.01,-20,-1466,-26,-0.198,-2.6,12,805,5,-1,4.6,11,0,12,-10,-0.083,-1,-3,-0.119,-7,-13,-0.14,-7,0,8,8,-11.2,5.6,-0.2,-5.6,-0.025,-0.88,19,0,150,1372,94,0.8,-6,-2,83,37,21,1019,15,-4,1.7,69,90,353,11,-0.1,8,24,63,6,8,-4.3,-173.37,0,21,37,1019,15,1.1,687,300,-8,-0.01,-3,-0.004,-3,-0.008,-17,-23,-0.036,19,23,0,37,21,4.2,1019,15,2.5,-4,-23,-0.8,1.4,2.3,1.4,63.7,21.3,-17,-59,-24,3,1.7,2.5,-3,-174.97,14,0,90,353,11,-0.1,22.1,-5.38,9,0,4,-175,-2,-11.6,4,-39,0,-2.8,2,0,-7,-8,-0.089,25,18,-0.091,-6,-440,3,-3.5,21,0,8,18,0.077,-6,-3,0.028,13,17,0.146,9,0,11,87,8,-4.3,0.1,6,0.009722222,0.8
-9,77,-2.5,2.5,11.5,10,0,-79,68,33,-0.1,12,4,25,-23,-10,-97,-13,8,-0.3,-4,25,165,4,0.1,25,-2,-34,4,-9.9,6.9,-133.05,5,0,-23,-10,-3.1,-97,-13,-2.3,8,1.5,-7,0.1,-1.1,0.6,-6,-16.5,18,63,-0.3,-1.5,3.2,0,1,-115.49,-3,0,25,165,4,-7,0.1,10.3,11,-10.99,-6,0,5,16,0,2,-0.5,0,99,0,4,3,157,5,0,-1,-1,5,5,-1,-2,2,-1,1,-2,6,-1,-4,-0.318,-20,-22,-0.077,-13,-1148,1,0.093,-3.9,9,343,-3,1,-1,19,0,1,-15,-0.085,2,0,-0.054,-1,-6,-0.088,-16,0,15,39,-9.9,6.9,-0.3,-2.9,-0.020833333,-0.64,16,0,106,948,62,0.6,4,0,34,12,5,602,7,4,1.2,24,75,346,3,0.1,17,4,-11,-7,10.1,-0.7,-70.62,0,5,12,602,7,1.3,477,-106,9,0.022,0,0.002,6,0.01,-18,-12,-0.015,22,18,0,12,5,1.6,602,7,1.2,4,-18,0.7,0.8,0.7,0.9,37.6,5.9,-18,-128,-10,-4,1.2,1.1,-3,-76.87,13,0,75,346,3,0.1,21.6,-4.83,6,0,16,30,-2,-7.4,-18,-418,1,0.6,-4,0,12,11,0.008,9,7,-0.033,-14,-577,0,1.1,-1,0,0,0,0,0,3,0.125,6,4,0.009,8,0,10,69,10.1,-0.7,0.1,3.4,0.003472222,0.49
-19,71,-3,3,22,5,0,-40,-294,1,-0.3,3,-1,-17,55,67,400,-9,4,-0.1,-2,-62,-694,-6,-0.9,-13,8,116,-2,-3.5,1.6,-76.6,-12,0,55,67,2,400,-9,-2.5,4,0.6,-20,-0.3,-1,-0.8,25,-10,-4,-40,-0.1,-0.8,-1.2,-3,-3,-24.95,9,0,-62,-694,-6,-32,-0.9,-43.3,-7,-45.6,-7,0,8,104,0,-14,1.1,5,344,0,59,5.6,122,1,0,0,0,7,8,7,7,0,3,-5,-6,9,12,-2,0.151,-8,-8,-0.006,3,275,-7,-0.09,1,-1,-40,-6,0,0.1,8,0,15,-6,-0.066,10,6,-0.01,-4,-13,-0.167,-5,0,4,10,-3.5,1.6,0,-2.3,0.006944444,-0.51,-14,0,-77,-1058,-84,-0.5,2,2,-62,-54,-68,-573,-12,0,-0.4,-44,-37,-485,-2,-0.8,-19,-17,-85,1,-10.1,1,109.58,0,-68,-54,-573,-12,0,-64,-212,-86,-0.116,21,0.039,-14,-0.015,21,28,0.057,-43,-9,0,-54,-68,-1.4,-573,-12,-1.4,0,-3,0.3,0,-0.4,0.3,-35.8,-7,21,107,9,17,-0.4,-0.8,3.7,89.67,-17,0,-37,-485,-2,-0.8,-30.3,45.58,7,0,3,6,0,-0.9,14,264,1,-0.9,-1,0,0,-2,-0.087,-6,-1,0.106,19,685,1,-3.4,-13,0,-11,-25,-0.095,-12,-9,-0.148,-13,-13,-0.077,2,0,2,-84,-10.1,1,-0.6,-6.6,-0.0125,-0.65
-2,30,3,-3,-1,24,0,-168,-974,-1,-1,20,4,-73,1,71,-202,-12,16,-1.3,-27,-79,-772,-13,-0.9,-48,-5,-113,2,-14.9,9.8,-266.83,3,0,1,71,-8.2,-202,-12,-3,16,2.7,17,-1.3,-3.1,-0.5,-12.6,-33.4,7,49,-1.3,-3,0.5,-3,-4,-187.94,11,0,-79,-772,-13,-29,-0.9,-48.2,8,-72.06,20,0,-3,59,1,43,4.4,-11,-210,-1,-11,0.4,-1257,2,0,0,0,3,4,-1,-1,-3,2,8,3,7,8,3,0.086,-23,-26,-0.129,-15,-956,1,0.12,-0.3,16,784,3,0,1,4,0,30,-2,-0.075,-1,-6,-0.358,-19,-24,-0.217,-23,0,21,6,-14.9,9.8,-0.6,-9.3,-0.011805556,-1.16,1,0,7,-485,-33,-0.3,-7,-2,-58,-49,-63,-632,-15,-5,-0.5,-46,7,147,4,0.3,-7,3,112,-5,-0.6,-5.1,92.38,0,-63,-49,-632,-15,0,-286,-122,-16,-0.008,24,0.043,1,0.011,23,48,0.086,-19,-12,0,-49,-63,-1.1,-632,-15,-2,-5,-17,-0.6,-0.1,-0.2,0,-39.5,-5.4,23,128,21,11,-0.5,-0.7,4,107.56,6,0,7,147,4,0.3,9.2,2.84,-20,0,8,55,0,-0.5,-16,-196,1,7.7,-2,0,19,18,0.016,-3,-1,0.038,18,682,0,-2.8,-12,0,5,-23,-0.117,-12,-8,-0.077,-4,-16,-0.217,23,0,18,-14,-0.6,-5.1,-0.7,-6.3,-0.015277778,-0.39
-3,79,7,-7,-4,14,0,-107,-339,-91,0.2,6,6,-55,67,61,885,0,0,0.4,19,-177,-1224,-16,-0.9,-59,-6,-164,-15,-5,2.6,-104.79,-19,0,67,61,4.9,885,0,-0.8,0,-0.1,2,1,0.9,0.5,55.3,6.4,25,132,0.4,0.4,3.5,-5,-6,-23.92,29,0,-177,-1224,-16,-46,-0.9,-76.5,6,-67.94,6,0,-3,-50,0,-21,-1.1,-2,-45,-1,-13,-0.1,-593,7,0,0,0,5,6,3,4,-3,0,-2,-3,3,7,-1,0.157,-13,-14,-0.037,-7,-326,-1,0.034,1.3,5,275,1,-1,0.9,1,0,11,-1,-0.032,0,-1,-0.062,-14,-21,-0.21,3,0,-4,-88,-5,2.6,-0.3,-0.9,-0.002777778,-0.53,3,0,25,296,-8,0.3,-14,-2,-1,-46,-89,-335,-6,-12,0.3,-25,66,631,6,0.7,32,-27,-162,-8,1.8,-7.9,-57.64,0,-89,-46,-335,-6,-0.4,-386,312,18,0.072,-3,0.006,-4,0.006,15,8,0.039,12,-5,0,-46,-89,2.6,-335,-6,-0.2,-12,-31,-1.8,0.7,1.5,0.6,-20.9,12.1,15,67,8,11,0.3,1,3,-11.17,13,0,66,631,6,0.7,39.5,-26.44,-6,0,-1,-43,0,-1.9,-3,-118,0,-1.5,-6,0,8,4,-0.107,3,7,0.086,6,138,1,-2.9,-5,0,-12,-15,-0.044,-5,-4,-0.053,-2,-5,-0.057,3,0,2,0,1.8,-7.9,-0.1,1.5,0.002777778,0.04
-6,54,-6,6,12,3,0,-23,-533,-38,-0.3,6,2,-54,-59,-79,-914,-6,4,-0.9,-61,34,381,-2,0.3,24,18,178,-17,-2.6,3.4,-96.71,9,0,-59,-79,-1.9,-914,-6,-0.1,4,1.3,-5,-0.7,-1.3,-0.7,-57.1,-10.2,7,7,-0.9,-1.4,2.4,-4,-5,-154.74,-1,0,34,381,-2,-22,0.3,23.8,10,58.67,14,0,4,36,0,-20,0,-15,-154,0,51,6.5,-740,-9,0,0,0,5,6,1,1,-2,3,-3,-4,1,6,0,0.183,0,1,0.019,1,299,12,0.12,2.5,3,112,-7,-1,-0.4,-14,0,25,17,0.026,3,2,0.007,-4,-10,-0.117,-3,0,3,-37,-2.6,3.4,-0.3,-3.6,0.009027778,-0.31,-22,0,-136,-1096,-59,-0.7,-1,4,-44,-43,-34,-903,-14,-5,-1.2,-34,-45,-193,-6,0.1,-17,-26,-194,7,-15.2,-0.9,167.51,0,-34,-43,-903,-14,-0.3,-552,-171,96,0.154,11,0.019,26,0.048,20,57,0.092,21,-23,0,-43,-34,-3.3,-903,-14,-2,-5,-14,-0.7,-0.9,-1,-0.9,-56.4,-10.3,20,118,44,17,-1.2,-1.3,3.2,128.55,-11,0,-45,-193,-6,0.1,-12,46.09,-14,0,-1,-63,0,-2.9,-7,-189,0,-1.1,9,0,1,-5,-0.246,-17,-17,-0.061,16,691,0,-1.2,-30,0,-23,-46,-0.179,9,1,-0.12,-20,-17,-0.07,9,0,4,-58,-15.2,-0.9,-0.5,-7.4,-0.014583333,-0.94
11,51,7,-7,-18,25,0,-180,-1227,9,-1.3,12,8,-63,56,96,-205,-14,4,-1.7,-2,-110,-1022,-13,-1.1,-50,-3,-108,-11,-14.9,5.6,-250.14,4,0,56,96,-1.2,-205,-14,-3.5,4,0.5,-3,-1.4,-2.3,-1.9,-12.8,-20.2,23,172,-1.7,-2.5,2.7,-4,-5,-162.4,22,0,-110,-1022,-13,-39,-1.1,-63.8,5,-86.82,9,0,0,24,0,-11,1.1,-7,-3,0,61,4.4,-1209,-10,0,0,0,0,1,9,8,-1,2,-2,-4,6,7,0,0.08,-20,-19,0.008,-18,-1018,3,0.173,1.3,21,1094,6,-1,2.1,9,0,31,-7,-0.1,11,9,0.079,-16,-24,-0.25,-15,0,12,15,-14.9,5.6,-0.3,-9.3,0.001388889,-1.17,-2,0,-15,-145,-55,0.2,-6,-2,-48,-83,-89,-580,-4,-4,0.1,-55,36,435,-5,0.6,13,-4,-45,-6,-1.9,-3.9,43,0,-89,-83,-580,-4,0.8,-210,-315,-12,0.024,-10,-0.005,4,0.021,-2,-8,0.014,-3,-10,0,-83,-89,-4.3,-580,-4,0.2,-4,-1,-0.4,0,0.2,0.7,-36.2,-1.4,-2,-71,1,-9,0.1,0.3,0.1,57.19,10,0,36,435,-5,0.6,27.2,1.15,-9,0,9,-1,0,-2.7,-19,-408,0,0.9,10,0,15,12,-0.045,-3,1,0.083,14,650,0,-0.3,-7,0,-4,-20,-0.086,-10,-5,0.048,-7,-8,-0.054,18,0,14,-40,-1.9,-3.9,-0.7,-3.6,-0.01875,-0.36
